scode,ccode,country,year,ind,intind,intviol,intwar,civviol,civwar,ethviol,ethwar,inttot,civtot,actotal,nborder,totint,totciv,totalac,nint,nciv,nac,region,nregion,regint,regciv,regac,nrint,nrciv,nrac
BRA,140,Brazil,1961,1,0,0,0,0,0,0,0,0,0,0,7,0,6,6,0,2,2,8,11,0,6,6,0,2,2
BRA,140,Brazil,1962,1,0,0,0,0,0,0,0,0,0,0,7,0,6,6,0,2,2,8,12,0,6,6,0,2,2
BRA,140,Brazil,1963,1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,1,1,8,12,0,1,1,0,1,1
BRA,140,Brazil,1964,1,0,0,0,1,0,0,0,0,1,1,7,0,1,1,0,1,1,8,12,0,2,2,0,2,2
BRA,140,Brazil,1965,1,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,2,2,8,12,0,2,2,0,2,2
BRA,140,Brazil,1966,1,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1,1,8,13,0,1,1,0,1,1
BRA,140,Brazil,1967,1,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1,1,8,13,0,1,1,0,1,1
BRA,140,Brazil,1968,1,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,1,1,8,13,0,1,1,0,1,1
BRA,140,Brazil,1969,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,0,0,0,0,0
BRA,140,Brazil,1970,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,0,0,0,0,0
BRA,140,Brazil,1971,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,0,0,0,0,0
BRA,140,Brazil,1972,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,0,0,0,0,0
BRA,140,Brazil,1973,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,2,2,0,1,1
BRA,140,Brazil,1974,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,3,3,0,1,1
BRA,140,Brazil,1975,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,13,0,3,3,0,1,1
BRA,140,Brazil,1976,1,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,1,1,8,13,0,6,6,0,2,2
BRA,140,Brazil,1977,1,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,1,1,8,13,0,3,3,0,1,1
BRA,140,Brazil,1978,1,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,1,1,8,13,0,3,3,0,1,1
BRA,140,Brazil,1979,1,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,1,1,8,13,0,3,3,0,1,1
BRA,140,Brazil,1980,1,0,0,0,1,0,0,0,0,1,1,8,0,3,3,0,1,1,8,13,0,4,4,0,2,2
BRA,140,Brazil,1981,1,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,0,1,8,13,2,0,2,2,0,2
BRA,140,Brazil,1982,1,0,0,0,0,0,0,0,0,0,0,8,1,3,4,1,1,2,8,13,1,3,4,1,1,2
BRA,140,Brazil,1983,1,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,1,1,8,13,0,3,3,0,1,1
BRA,140,Brazil,1984,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1985,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1986,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1987,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,9,9,0,3,3
BRA,140,Brazil,1988,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1989,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,1,7,8,1,2,3
BRA,140,Brazil,1990,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1991,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1992,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1993,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1994,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1995,1,0,0,0,0,0,0,0,0,0,0,8,1,7,8,1,2,2,8,13,2,7,9,2,2,3
BRA,140,Brazil,1996,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1997,1,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,2,2,8,13,0,7,7,0,2,2
BRA,140,Brazil,1998,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BRA,140,Brazil,1999,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BRA,140,Brazil,2000,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BRA,140,Brazil,2001,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BRA,140,Brazil,2002,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BRA,140,Brazil,2003,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BRA,140,Brazil,2004,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,1,1,8,13,0,4,4,0,1,1
BUI,516,Burundi,1962,1,0,1,0,0,0,0,0,1,0,1,3,1,7,8,1,2,2,3,8,0,13,13,0,4,4
BUI,516,Burundi,1963,1,0,1,0,0,0,0,0,1,0,1,3,1,7,8,1,2,2,3,9,3,13,16,3,4,6
BUI,516,Burundi,1964,1,0,1,0,0,0,0,0,1,0,1,3,1,8,9,1,3,3,3,9,5,15,20,4,6,8
BUI,516,Burundi,1965,1,0,0,0,0,0,2,0,0,2,2,3,0,4,4,0,1,1,3,9,0,16,16,0,6,6
BUI,516,Burundi,1966,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,8,8,0,4,4
BUI,516,Burundi,1967,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,3,9,0,7,7,0,3,3
BUI,516,Burundi,1968,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,6,6,0,2,2
BUI,516,Burundi,1969,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,6,6,0,2,2
BUI,516,Burundi,1970,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,6,6,0,2,2
BUI,516,Burundi,1971,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,11,11,0,3,3
BUI,516,Burundi,1972,1,0,0,0,0,0,2,4,0,6,6,3,0,0,0,0,0,0,3,9,0,17,17,0,4,4
BUI,516,Burundi,1973,1,0,0,0,0,0,0,4,0,4,4,3,0,0,0,0,0,0,3,9,0,10,10,0,3,3
BUI,516,Burundi,1974,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,11,11,0,2,2
BUI,516,Burundi,1975,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,11,11,0,2,2
BUI,516,Burundi,1976,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,12,12,0,3,3
BUI,516,Burundi,1977,1,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,1,1,3,9,1,15,16,1,3,3
BUI,516,Burundi,1978,1,0,0,0,0,0,0,0,0,0,0,3,3,2,5,2,1,2,3,9,5,16,21,3,4,5
BUI,516,Burundi,1979,1,0,0,0,0,0,0,0,0,0,0,3,2,2,4,1,1,2,3,9,4,10,14,2,2,4
BUI,516,Burundi,1980,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,1,3,9,0,8,8,0,2,2
BUI,516,Burundi,1981,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,1,3,9,0,12,12,0,3,3
BUI,516,Burundi,1982,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,1,3,9,0,12,12,0,3,3
BUI,516,Burundi,1983,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,1,3,9,0,18,18,0,4,4
BUI,516,Burundi,1984,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,3,9,0,17,17,0,4,4
BUI,516,Burundi,1985,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,16,16,0,3,3
BUI,516,Burundi,1986,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,18,18,0,3,3
BUI,516,Burundi,1987,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,14,14,0,3,3
BUI,516,Burundi,1988,1,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,3,9,0,22,22,0,5,5
BUI,516,Burundi,1989,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,19,19,0,4,4
BUI,516,Burundi,1990,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,1,1,3,9,0,22,22,0,5,5
BUI,516,Burundi,1991,1,0,0,0,1,0,0,0,0,1,1,3,0,3,3,0,1,1,3,9,0,24,24,0,7,7
BUI,516,Burundi,1992,1,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,2,2,3,9,0,19,19,0,6,6
BUI,516,Burundi,1993,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,2,2,3,10,0,23,23,0,7,7
BUI,516,Burundi,1994,1,0,0,0,0,0,0,4,0,4,4,3,0,12,12,0,2,2,3,10,0,29,29,0,6,6
BUI,516,Burundi,1995,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,2,2,3,10,0,22,22,0,6,6
BUI,516,Burundi,1996,1,0,0,0,0,0,0,4,0,4,4,3,0,10,10,0,2,2,3,10,0,27,27,0,6,6
BUI,516,Burundi,1997,1,0,0,0,0,0,0,4,0,4,4,3,0,8,8,0,2,2,3,10,0,25,25,0,6,6
BUI,516,Burundi,1998,1,0,0,0,0,0,0,4,0,4,4,3,0,8,8,0,2,2,3,10,10,25,35,2,6,8
BUI,516,Burundi,1999,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,1,1,3,10,10,23,33,2,6,7
BUI,516,Burundi,2000,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,1,1,3,10,10,23,33,2,6,7
BUI,516,Burundi,2001,1,0,0,0,0,0,0,4,0,4,4,3,0,6,6,0,2,2,3,10,0,23,23,0,6,6
BUI,516,Burundi,2002,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,1,1,3,10,0,22,22,0,5,5
BUI,516,Burundi,2003,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,1,1,3,10,0,20,20,0,5,5
BUI,516,Burundi,2004,1,0,0,0,0,0,0,4,0,4,4,3,0,5,5,0,1,1,3,10,0,20,20,0,5,5
BUL,355,Bulgaria,1946,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,0,25,0,5,5,0,1,1
BUL,355,Bulgaria,1947,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,0,25,0,5,5,0,1,1
BUL,355,Bulgaria,1948,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,0,25,1,5,6,1,1,2
BUL,355,Bulgaria,1949,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,0,27,1,5,6,1,1,2
BUL,355,Bulgaria,1950,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
BUL,355,Bulgaria,1951,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
BUL,355,Bulgaria,1952,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
BUL,355,Bulgaria,1953,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
BUL,355,Bulgaria,1954,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,1,0,1,1,0,1
BUL,355,Bulgaria,1955,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
BUL,355,Bulgaria,1956,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,0,3,1,0,1
BUL,355,Bulgaria,1957,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
BUL,355,Bulgaria,1958,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
BUL,355,Bulgaria,1959,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0
BUL,355,Bulgaria,1960,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2,0,2,1,0,1
BUL,355,Bulgaria,1961,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,0,4,2,0,2
BUL,355,Bulgaria,1962,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2,0,2,1,0,1
BUL,355,Bulgaria,1963,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,2,0,2,1,0,1
BUL,355,Bulgaria,1964,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,0,3,1,0,1
BUL,355,Bulgaria,1965,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,1,4,1,1,1
BUL,355,Bulgaria,1966,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,1,4,1,1,1
BUL,355,Bulgaria,1967,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,1,4,1,1,1
BUL,355,Bulgaria,1968,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,3,6,1,3,3
BUL,355,Bulgaria,1969,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,4,2,6,2,1,3
BUL,355,Bulgaria,1970,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
BUL,355,Bulgaria,1971,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
BUL,355,Bulgaria,1972,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
BUL,355,Bulgaria,1973,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,27,3,3,6,1,2,3
BUL,355,Bulgaria,1974,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,27,0,5,5,0,3,3
BUL,355,Bulgaria,1975,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,27,0,6,6,0,4,4
BUL,355,Bulgaria,1976,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,27,0,5,5,0,3,3
BUL,355,Bulgaria,1977,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,1,1,0,27,0,7,7,0,3,3
BUL,355,Bulgaria,1978,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,1,1,0,27,0,7,7,0,3,3
BUL,355,Bulgaria,1979,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,1,1,0,27,0,7,7,0,3,3
BUL,355,Bulgaria,1980,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,1,1,0,27,3,7,10,1,3,4
BUL,355,Bulgaria,1981,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,27,3,5,8,1,3,4
BUL,355,Bulgaria,1982,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,27,4,5,9,2,3,4
BUL,355,Bulgaria,1983,1,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,27,3,4,7,1,2,3
BUL,355,Bulgaria,1984,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,0,27,3,7,10,1,2,3
BUL,355,Bulgaria,1985,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,0,27,3,7,10,1,2,3
BUL,355,Bulgaria,1986,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,0,27,3,5,8,1,2,3
BUL,355,Bulgaria,1987,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,0,27,3,5,8,1,2,3
BUL,355,Bulgaria,1988,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,0,27,3,5,8,1,2,3
BUL,355,Bulgaria,1989,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,2,2,0,27,1,6,7,1,3,4
BUL,355,Bulgaria,1990,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,0,27,0,7,7,0,3,3
BUL,355,Bulgaria,1991,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,0,32,0,6,6,0,3,3
BUL,355,Bulgaria,1992,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,1,1,0,37,0,15,15,0,5,5
BUL,355,Bulgaria,1993,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,0,37,0,15,15,0,5,5
BUL,355,Bulgaria,1994,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,0,37,0,19,19,0,6,6
BUL,355,Bulgaria,1995,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,0,37,0,17,17,0,5,5
BUL,355,Bulgaria,1996,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,0,37,0,8,8,0,3,3
BUL,355,Bulgaria,1997,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,0,37,0,6,6,0,3,3
BUL,355,Bulgaria,1998,1,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,2,2,0,37,0,6,6,0,2,2
BUL,355,Bulgaria,1999,1,0,0,0,0,0,0,0,0,0,0,5,3,7,10,1,2,2,0,37,3,11,14,1,3,3
BUL,355,Bulgaria,2000,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,4,4,0,1,1
BUL,355,Bulgaria,2001,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,1,4,5,1,1,2
BUL,355,Bulgaria,2002,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,4,4,0,1,1
BUL,355,Bulgaria,2003,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,2,4,6,1,1,2
BUL,355,Bulgaria,2004,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,0,37,2,5,7,1,2,3
CAM,811,Cambodia,1953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,10,1,19,20,1,4,4
CAM,811,Cambodia,1954,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,13,3,11,14,3,4,5
CAM,811,Cambodia,1955,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,0,9,9,0,3,3
CAM,811,Cambodia,1956,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,0,10,10,0,4,4
CAM,811,Cambodia,1957,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,15,0,15,15,0,4,4
CAM,811,Cambodia,1958,1,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,1,1,7,15,0,29,29,0,6,6
CAM,811,Cambodia,1959,1,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,1,1,7,15,0,31,31,0,6,6
CAM,811,Cambodia,1960,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,15,0,32,32,0,7,7
CAM,811,Cambodia,1961,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,15,0,29,29,0,6,6
CAM,811,Cambodia,1962,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,15,3,26,29,3,6,7
CAM,811,Cambodia,1963,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,15,2,27,29,2,6,7
CAM,811,Cambodia,1964,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,15,2,27,29,2,6,7
CAM,811,Cambodia,1965,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,16,2,32,34,2,6,7
CAM,811,Cambodia,1966,1,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,2,2,7,16,2,37,39,2,6,7
CAM,811,Cambodia,1967,1,0,0,0,0,0,0,0,0,0,0,3,0,11,11,0,3,3,7,16,0,33,33,0,7,7
CAM,811,Cambodia,1968,1,0,0,0,0,0,0,0,0,0,0,3,0,11,11,0,3,3,7,16,0,29,29,0,7,7
CAM,811,Cambodia,1969,1,0,0,0,0,0,0,0,0,0,0,3,0,11,11,0,3,3,7,16,1,29,30,1,7,7
CAM,811,Cambodia,1970,1,0,0,0,0,5,0,0,0,5,5,3,0,11,11,0,3,3,7,16,0,34,34,0,8,8
CAM,811,Cambodia,1971,1,0,0,0,0,5,0,0,0,5,5,3,0,11,11,0,3,3,7,16,0,34,34,0,8,8
CAM,811,Cambodia,1972,1,0,0,0,0,5,0,0,0,5,5,3,0,11,11,0,3,3,7,16,0,40,40,0,9,9
CAM,811,Cambodia,1973,1,0,0,0,0,5,0,0,0,5,5,3,0,11,11,0,3,3,7,16,0,40,40,0,9,9
CAM,811,Cambodia,1974,1,0,0,0,0,5,0,0,0,5,5,3,0,8,8,0,2,2,7,16,0,37,37,0,8,8
CAM,811,Cambodia,1975,1,0,0,2,0,11,0,0,2,11,13,3,0,10,10,0,3,3,7,17,4,47,51,2,9,9
CAM,811,Cambodia,1976,1,0,0,2,0,6,0,0,2,6,8,3,2,3,5,1,2,3,7,16,4,28,32,2,6,7
CAM,811,Cambodia,1977,1,0,1,2,0,6,0,0,3,6,9,3,3,3,6,2,2,3,7,16,6,28,34,3,6,7
CAM,811,Cambodia,1978,1,0,1,7,0,6,0,0,8,6,14,3,8,3,11,2,2,3,7,16,16,28,44,3,6,7
CAM,811,Cambodia,1979,1,0,1,7,0,0,0,0,8,0,8,3,12,3,15,2,2,3,7,16,24,23,47,4,6,9
CAM,811,Cambodia,1980,1,0,1,5,0,0,0,0,6,0,6,3,6,3,9,2,2,3,7,16,12,25,37,3,7,9
CAM,811,Cambodia,1981,1,0,1,5,0,0,0,0,6,0,6,3,7,3,10,2,2,3,7,16,14,24,38,4,6,8
CAM,811,Cambodia,1982,1,0,1,5,0,0,0,0,6,0,6,3,6,3,9,2,2,3,7,16,12,24,36,3,6,8
CAM,811,Cambodia,1983,1,0,1,5,0,0,0,0,6,0,6,3,7,3,10,2,2,3,7,16,14,26,40,4,6,8
CAM,811,Cambodia,1984,1,0,1,5,0,0,0,0,6,0,6,3,6,2,8,2,1,3,7,16,12,25,37,3,5,8
CAM,811,Cambodia,1985,1,0,1,5,0,0,0,0,6,0,6,3,8,2,10,2,1,3,7,16,16,23,39,4,5,8
CAM,811,Cambodia,1986,1,0,1,5,0,0,0,0,6,0,6,3,8,2,10,2,1,3,7,16,16,23,39,4,5,8
CAM,811,Cambodia,1987,1,0,1,5,0,0,0,0,6,0,6,3,9,2,11,2,1,3,7,16,18,23,41,4,5,8
CAM,811,Cambodia,1988,1,0,0,5,0,0,0,0,5,0,5,3,5,2,7,1,1,2,7,16,10,25,35,2,6,8
CAM,811,Cambodia,1989,1,0,0,5,0,0,0,0,5,0,5,3,5,2,7,1,1,2,7,16,10,25,35,2,6,8
CAM,811,Cambodia,1990,1,0,0,0,0,2,0,0,0,2,2,3,0,2,2,0,1,1,7,16,0,27,27,0,7,7
CAM,811,Cambodia,1991,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,24,24,0,6,6
CAM,811,Cambodia,1992,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,22,22,0,6,6
CAM,811,Cambodia,1993,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,17,17,0,6,6
CAM,811,Cambodia,1994,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,15,15,0,5,5
CAM,811,Cambodia,1995,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,15,15,0,5,5
CAM,811,Cambodia,1996,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,15,15,0,5,5
CAM,811,Cambodia,1997,1,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,0,7,16,0,16,16,0,6,6
CAM,811,Cambodia,1998,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16,0,15,15,0,4,4
CAM,811,Cambodia,1999,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16,0,14,14,0,3,3
CAM,811,Cambodia,2000,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16,0,12,12,0,3,3
CAM,811,Cambodia,2001,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16,0,10,10,0,3,3
CAM,811,Cambodia,2002,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16,0,9,9,0,3,3
CAM,811,Cambodia,2003,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,7,16,0,9,9,0,4,4
CAM,811,Cambodia,2004,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,7,16,0,9,9,0,4,4
CAN,20,Canada,1946,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,5,5,0,1,1
CAN,20,Canada,1947,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,5,5,0,1,1
CAN,20,Canada,1948,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,1,5,6,1,1,2
CAN,20,Canada,1949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1,5,6,1,1,2
CAN,20,Canada,1950,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,1,0,27,4,0,4,2,0,2
CAN,20,Canada,1951,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,1,0,27,4,0,4,2,0,2
CAN,20,Canada,1952,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,1,0,27,4,0,4,2,0,2
CAN,20,Canada,1953,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,1,0,27,4,0,4,2,0,2
CAN,20,Canada,1954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1,0,1,1,0,1
CAN,20,Canada,1955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0
