statenum stateid year pop rgdpch gdppc origin
678 YEM 1954 3572.00 1077.27 198 1
678 YEM 1955 3646.00 1077.27 202 1
678 YEM 1956 3721.00 1077.27 209 1
678 YEM 1957 3797.00 1077.27 216 1
678 YEM 1958 3874.00 1077.27 221 1
678 YEM 1959 3954.00 1077.27 224 1
678 YEM 1960 4039.00 1077.27 227 1
678 YEM 1961 4130.00 1077.27 229 1
678 YEM 1962 4224.00 1077.27 232 1
678 YEM 1963 4319.00 1077.27 235 1
678 YEM 1964 4410.00 1077.27 238 1
678 YEM 1965 4492.00 1077.27 243 1
678 YEM 1966 4566.00 1077.27 250 1
678 YEM 1967 4634.00 1077.27 257 1
678 YEM 1968 4699.00 1077.27 268 1
678 YEM 1969 4764.00 1077.27 282 -1
678 YEM 1970 4835.00 1260.88 349 -1
678 YEM 1971 4910.00 1116.00 327 -1
678 YEM 1972 4992.00 1260.88 387 -1
678 YEM 1973 5086.00 1301.05 430 -1
678 YEM 1974 5199.00 1514.78 535 -1
678 YEM 1975 5316.00 1699.83 663 -1
678 YEM 1976 5502.00 1762.94 721 -1
678 YEM 1977 5693.00 1758.64 751 -1
678 YEM 1978 5904.00 1731.38 763 -1
678 YEM 1979 6127.00 1785.89 855 -1
678 YEM 1980 6357.00 1883.44 1027 -1
678 YEM 1981 6592.00 1986.72 1196 -1
678 YEM 1982 6834.00 1993.89 1281 -1
678 YEM 1983 7084.00 1958.03 1298 -1
678 YEM 1984 7345.00 1939.38 1369 -1
678 YEM 1985 7621.00 2257.83 1574 -1
678 YEM 1986 7911.00 2263.57 1689 -1
678 YEM 1987 8213.00 2365.41 1871 -1
678 YEM 1988 8529.00 2688.16 2201 -1
678 YEM 1989 8857.00 969.24 750.18 0
678 YEM 1990 9196.00 974.19 809.15 0
678 YEM 1991 12882.42 967.65 801.78 0
678 YEM 1992 13368.00 907.60 825.06 0
678 YEM 1993 13885.76 870.11 829.20 0
678 YEM 1994 14394.75 1051.76 850.07 0
678 YEM 1995 14859.34 1014.50 835.34 0
678 YEM 1996 15327.31 937.04 927.53 0
678 YEM 1997 15826.50 950.96 969.04 0
678 YEM 1998 16352.46 955.15 928.03 0
678 YEM 1999 16904.52 1012.29 986.35 0
678 YEM 2000 17479.21 1081.91 1081.91 0
678 YEM 2001 18078.04 1103.80 1133.89 0
678 YEM 2002 18701.26 1104.71 1161.59 0
678 YEM 2003 19349.88 1075.60 1185.36 0
678 YEM 2004 19349.88 1075.60 1298 1
680 YPR 1967 2560 392 99 3
680 YPR 1968 2628 407 108 3
680 YPR 1969 2697 406 108 3
680 YPR 1970 2768 459 133 3
680 YPR 1971 1451 461 138 3
680 YPR 1972 1491 479 147 3
680 YPR 1973 1529 480 157 3
680 YPR 1974 1568 478 173 3
680 YPR 1975 1606 497 200 3
680 YPR 1976 1644 502 216 3
680 YPR 1977 1680 527 241 3
680 YPR 1978 1721 526 266 3
680 YPR 1979 1771 558 299 3
680 YPR 1980 1832 590 339 3
680 YPR 1981 1901 607 377 3
680 YPR 1982 1962 632 414 3
680 YPR 1983 2015 653 447 3
680 YPR 1984 2070 683 483 3
680 YPR 1985 2130 702 507 3
680 YPR 1986 2192 732 543 3
680 YPR 1987 2255 769 583 3
680 YPR 1988 2319 796 618 3
680 YPR 1989 2384 802 643 3
680 YPR 1990 2450 815 672 3
690 KUW 1961 325.34 64913.51 13812 1
690 KUW 1962 358.27 64913.51 14001 1
690 KUW 1963 394.13 64913.51 14150 1
690 KUW 1964 433.23 64913.51 14366 1
690 KUW 1965 476.12 64913.51 14628 1
690 KUW 1966 523.26 64913.51 15044 1
690 KUW 1967 575.00 64913.51 15510 1
690 KUW 1968 631.80 64913.51 16172 1
690 KUW 1969 690.45 64913.51 16974 1
690 KUW 1970 747.50 64913.51 6242.00 0
690 KUW 1971 793.31 64575.08 7866.64 0
690 KUW 1972 841.93 63667.23 8130.26 0
690 KUW 1973 893.53 55156.22 8234.53 0
690 KUW 1974 948.30 46245.67 17063.36 0
690 KUW 1975 1006.89 39060.10 14227.64 0
690 KUW 1976 1071.55 40178.24 14818.37 0
690 KUW 1977 1140.36 38250.83 14517.11 0
690 KUW 1978 1213.58 37207.53 14646.71 0
690 KUW 1979 1291.51 40341.66 21765.37 0
690 KUW 1980 1369.77 30059.83 23884.26 0
690 KUW 1981 1432.19 25567.71 20774.05 0
690 KUW 1982 1497.49 23796.34 17422.48 0
690 KUW 1983 1565.82 21826.67 16809.20 0
690 KUW 1984 1637.31 21194.16 17037.66 0
690 KUW 1985 1732.82 20339.66 16387.02 0
690 KUW 1986 1811.49 20029.66 12505.53 0
690 KUW 1987 1891.49 20181.99 14694.96 0
690 KUW 1988 1973.15 19803.12 13464.23 0
690 KUW 1989 2056.78 22613.60 16064.93 0
690 KUW 1990 2142.01 16559.04 13204.72 0
690 KUW 1991 954.07 22141.04 14930.92 0
690 KUW 1992 1418.10 25275.72 18275.39 0
690 KUW 1993 1483.77 31002.68 21564.95 0
690 KUW 1994 1551.43 30138.36 21584.67 0
690 KUW 1995 1620.81 30559.74 22238.88 0
690 KUW 1996 1692.89 30494.03 23999.05 0
690 KUW 1997 1765.35 28764.23 22720.32 0
690 KUW 1998 1835.86 28018.75 18723.93 0
690 KUW 1999 1905.25 25343.36 20804.43 0
690 KUW 2000 1973.57 25135.37 25135.37 0
690 KUW 2001 2041.96 24518.02 22687.71 0
690 KUW 2002 2111.56 23137.38 22370.89 0
690 KUW 2003 2183.16 26115.73 27044.25 0
690 KUW 2004 2183.16 26115.73 29603 1
692 BAH 1971 225.38 11645.01 2489.99 0
692 BAH 1972 230.80 11506.92 2567.74 0
692 BAH 1973 238.98 10749.48 2542.73 0
692 BAH 1974 248.34 17693.28 4633.54 0
692 BAH 1975 258.79 18628.52 5667.89 0
692 BAH 1976 273.66 19893.13 6945.41 0
692 BAH 1977 297.41 21580.02 7419.70 0
692 BAH 1978 322.54 19832.62 7015.75 0
692 BAH 1979 336.07 19258.76 8153.43 0
692 BAH 1980 347.57 18810.24 9659.93 0
692 BAH 1981 363.43 17620.96 9940.40 0
692 BAH 1982 377.97 17784.76 10616.37 0
692 BAH 1983 393.02 17738.79 10841.57 0
692 BAH 1984 408.28 17336.95 11732.54 0
692 BAH 1985 423.95 15670.85 9748.20 0
692 BAH 1986 439.56 15578.42 9766.40 0
692 BAH 1987 454.61 15531.98 9786.32 0
692 BAH 1988 469.48 16412.40 11292.95 0
692 BAH 1989 484.79 16625.71 11862.03 0
692 BAH 1990 500.48 17129.83 13438.94 0
692 BAH 1991 515.23 16352.94 12818.36 0
692 BAH 1992 529.49 17091.53 13667.36 0
692 BAH 1993 544.00 19537.64 15423.24 0
692 BAH 1994 558.40 15801.96 12893.08 0
692 BAH 1995 572.64 16927.23 14253.74 0
692 BAH 1996 586.05 16873.07 14237.02 0
692 BAH 1997 598.56 16886.93 14207.31 0
692 BAH 1998 610.77 17052.54 13308.81 0
692 BAH 1999 622.63 18054.71 15981.50 0
692 BAH 2000 634.14 18652.15 18652.15 0
692 BAH 2001 645.36 19093.74 18689.65 0
692 BAH 2002 656.40 18884.86 18482.98 0
692 BAH 2003 667.24 19567.42 20996.24 0
692 BAH 2004 667.24 19567.42 22983 1
694 QAT 1971 122.18 72213.92 9321.51 0
694 QAT 1972 131.79 72992.39 9129.26 0
694 QAT 1973 142.17 78789.36 10572.73 0
694 QAT 1974 153.36 84408.23 26938.97 0
694 QAT 1975 165.43 67188.32 23309.67 0
694 QAT 1976 176.80 65010.98 24315.19 0
694 QAT 1977 188.95 60173.07 22912.43 0
694 QAT 1978 201.93 60303.42 23258.12 0
694 QAT 1979 215.81 58342.90 30628.62 0
694 QAT 1980 230.64 52207.00 38998.65 0
694 QAT 1981 242.47 49362.61 43129.52 0
694 QAT 1982 252.30 44503.25 34957.07 0
694 QAT 1983 283.93 39029.78 27331.77 0
694 QAT 1984 314.77 36563.77 27184.20 0
694 QAT 1985 345.08 32408.68 23564.97 0
694 QAT 1986 375.01 31162.03 17470.31 0
694 QAT 1987 402.13 29144.83 18438.64 0
694 QAT 1988 429.73 28668.28 18103.21 0
694 QAT 1989 456.62 29146.95 19999.56 0
694 QAT 1990 481.48 28580.99 21643.98 0
694 QAT 1991 504.53 26865.79 19518.13 0
694 QAT 1992 529.40 28364.03 20694.21 0
694 QAT 1993 557.01 26684.67 18735.48 0
694 QAT 1994 585.37 25532.51 18010.13 0
694 QAT 1995 613.14 24480.82 18657.67 0
694 QAT 1996 640.52 23442.20 18792.10 0
694 QAT 1997 667.34 27530.27 21908.18 0
694 QAT 1998 693.59 30947.30 19544.47 0
694 QAT 1999 719.31 32122.01 23493.61 0
694 QAT 2000 744.48 32260.65 32260.65 0
694 QAT 2001 769.15 31817.76 32139.61 0
694 QAT 2002 793.34 33430.39 31281.45 0
694 QAT 2003 817.05 36156.53 27664.50 0
694 QAT 2004 817.05 36156.53 30282 1
696 UAE 1971 288.14 10915.62 3348.02 0
696 UAE 1972 336.32 10015.26 3209.26 0
696 UAE 1973 391.34 15457.85 5073.98 0
696 UAE 1974 453.22 38809.20 13447.37 0
696 UAE 1975 522.57 43971.51 15592.44 0
696 UAE 1976 598.02 44383.45 17582.53 0
696 UAE 1977 683.67 45612.77 18805.09 0
696 UAE 1978 778.74 38943.66 16846.65 0
696 UAE 1979 884.04 42916.59 19703.05 0
696 UAE 1980 1000.29 47628.18 24055.81 0
696 UAE 1981 1100.36 44054.93 24467.53 0
696 UAE 1982 1203.63 36912.81 21727.62 0
696 UAE 1983 1315.98 31827.34 19084.79 0
696 UAE 1984 1437.95 30346.34 19051.74 0
696 UAE 1985 1570.22 27158.86 17586.34 0
696 UAE 1986 1713.62 20197.78 13376.69 0
696 UAE 1987 1778.37 20879.92 13922.04 0
696 UAE 1988 1839.34 19814.21 13717.39 0
696 UAE 1989 1896.77 21953.80 15721.41 0
696 UAE 1990 1950.79 25240.87 19360.57 0
696 UAE 1991 2001.52 24576.75 19305.70 0
696 UAE 1992 2048.86 24666.70 19468.65 0
696 UAE 1993 2093.39 22464.21 17660.75 0
696 UAE 1994 2135.90 24029.92 18594.77 0
696 UAE 1995 2176.37 25348.21 20548.84 0
696 UAE 1996 2215.56 26949.79 22124.20 0
696 UAE 1997 2254.27 28791.09 23918.99 0
696 UAE 1998 2292.67 28581.75 21821.90 0
696 UAE 1999 2330.92 29107.78 24553.77 0
696 UAE 2000 2369.15 32181.68 32181.68 0
696 UAE 2001 2407.46 32848.63 31778.99 0
696 UAE 2002 2445.99 32976.97 32600.06 0
696 UAE 2003 2484.82 35657.57 33363.00 0
696 UAE 2004 2484.82 35657.57 36520 1
698 OMA 1950 488.59 2544.72 421 1
698 OMA 1951 498.21 2544.72 451 1
698 OMA 1952 507.83 2544.72 459 1
698 OMA 1953 517.46 2544.72 464 1
698 OMA 1954 528.29 2544.72 469 1
698 OMA 1955 539.12 2544.72 477 1
698 OMA 1956 549.95 2544.72 493 1
698 OMA 1957 561.98 2544.72 510 1
698 OMA 1958 572.83 2544.72 522 1
698 OMA 1959 586.05 2544.72 528 1
698 OMA 1960 599.29 2544.72 535 1
698 OMA 1961 613.72 2544.72 541 1
698 OMA 1962 628.16 2544.72 549 1
698 OMA 1963 644.99 2544.72 555 1
698 OMA 1964 661.83 2544.72 563 1
698 OMA 1965 678.67 2544.72 573 1
698 OMA 1966 696.72 2544.72 590 1
698 OMA 1967 714.77 2544.72 291 -1
698 OMA 1968 735.22 7373.09 459 -1
698 OMA 1969 755.68 9072.92 465 -1
698 OMA 1970 778.54 9883.35 1731.36 0
698 OMA 1971 802.59 8707.31 1573.47 0
698 OMA 1972 829.05 8806.62 1782.84 0
698 OMA 1973 856.71 7447.65 1525.38 0
698 OMA 1974 884.39 7971.47 1601.00 0
698 OMA 1975 913.28 9447.26 2276.05 0
698 OMA 1976 956.45 11397.29 3255.55 0
698 OMA 1977 1004.53 11217.52 3541.24 0
698 OMA 1978 1058.74 10520.61 3624.07 0
698 OMA 1979 1115.52 10376.76 3790.28 0
698 OMA 1980 1174.86 9559.55 7898.34 0
698 OMA 1981 1237.94 10600.38 9800.05 0
698 OMA 1982 1301.05 11130.16 10467.65 0
698 OMA 1983 1363.19 11774.15 10467.68 0
698 OMA 1984 1423.52 12698.01 11492.14 0
698 OMA 1985 1481.59 13715.37 12353.56 0
698 OMA 1986 1537.70 13524.93 8807.43 0
698 OMA 1987 1593.88 12840.32 8980.94 0
698 OMA 1988 1651.82 13421.97 8193.32 0
698 OMA 1989 1711.64 13229.19 8807.38 0
698 OMA 1990 1772.97 13853.41 10747.43 0
698 OMA 1991 1843.26 14301.83 10577.52 0
698 OMA 1992 1915.21 14862.96 11219.97 0
698 OMA 1993 1988.75 15339.74 11308.61 0
698 OMA 1994 2058.55 15324.41 11123.36 0
698 OMA 1995 2130.93 15699.50 11981.68 0
698 OMA 1996 2205.96 16000.38 13126.28 0
698 OMA 1997 2283.64 16369.23 13293.69 0
698 OMA 1998 2364.05 16204.16 11560.42 0
698 OMA 1999 2447.28 15863.52 13008.21 0
698 OMA 2000 2533.39 16193.18 16193.18 0
698 OMA 2001 2622.20 17070.21 15076.81 0
698 OMA 2002 2713.46 16747.25 15676.66 0
698 OMA 2003 2807.13 16268.79 16504.70 0
698 OMA 2004 2807.13 16268.79 18066 1
700 AFG 1950 8150.37 1725.86 285 1
700 AFG 1951 8284.47 1725.86 306 1
700 AFG 1952 8425.33 1725.86 311 1
700 AFG 1953 8573.22 1725.86 315 1
700 AFG 1954 8728.41 1725.86 318 1
700 AFG 1955 8891.21 1725.86 323 1
700 AFG 1956 9061.94 1725.86 335 1
700 AFG 1957 9240.93 1725.86 346 1
700 AFG 1958 9428.56 1725.86 354 1
700 AFG 1959 9624.61 1725.86 358 1
700 AFG 1960 9829.45 1725.86 363 1
700 AFG 1961 10043.47 1725.86 367 1
700 AFG 1962 10267.08 1725.86 372 1
700 AFG 1963 10500.71 1725.86 376 1
700 AFG 1964 10744.17 1725.86 382 1
700 AFG 1965 10997.89 1725.86 389 1
700 AFG 1966 11262.32 1725.86 400 1
700 AFG 1967 11537.97 1725.86 412 1
700 AFG 1968 11825.32 1725.86 430 1
700 AFG 1969 12122.74 1725.86 451 1
700 AFG 1970 12430.62 1725.86 470.08 0
700 AFG 1971 12749.39 1741.66 496.68 0
700 AFG 1972 13079.46 2111.73 627.92 0
700 AFG 1973 13421.30 2112.92 662.87 0
700 AFG 1974 13772.08 2143.21 739.27 0
700 AFG 1975 14132.02 2257.90 851.00 0
700 AFG 1976 14501.37 2269.37 903.40 0
700 AFG 1977 14880.37 2119.09 897.59 0
700 AFG 1978 15269.28 2205.45 996.50 0
700 AFG 1979 15555.61 2117.45 1035.25 0
700 AFG 1980 14985.18 2118.71 1145.48 0
700 AFG 1981 14086.71 2296.32 1363.42 0
700 AFG 1982 13644.87 2421.61 1521.10 0
700 AFG 1983 13708.61 2527.73 1646.81 0
700 AFG 1984 13826.05 2553.87 1721.01 0
700 AFG 1985 13898.19 2546.97 1770.31 0
700 AFG 1986 13936.41 2615.13 1863.15 0
700 AFG 1987 14071.43 2324.60 1707.05 0
700 AFG 1988 14325.97 2094.36 1589.55 0
700 AFG 1989 14635.50 1905.49 1500.08 0
700 AFG 1990 14749.93 1754.80 1461.95 0
700 AFG 1991 14939.08 1837.16 1566.78 0
700 AFG 1992 16589.22 1447.34 1257.75 0
700 AFG 1993 18840.24 1136.93 1009.18 0
700 AFG 1994 20318.67 1022.12 924.55 0
700 AFG 1995 21489.21 920.83 850.13 0
700 AFG 1996 22429.23 939.76 884.04 0
700 AFG 1997 23234.08 1029.15 980.34 0
700 AFG 1998 24064.98 1047.18 1005.65 0
700 AFG 1999 24960.73 880.56 860.54 0
700 AFG 2000 25888.80 478.10 478.10 0
700 AFG 2001 26813.06 418.23 427.96 0
700 AFG 2002 27755.78 525.77 546.76 0
700 AFG 2003 28717.21 588.13 626.08 0
700 AFG 2004 30133.42 581.35 631.81 0
701 TKM 1991 3760.64 8684.66 7334 1
701 TKM 1992 3848.42 8684.66 7502 1
701 TKM 1993 3933.74 8684.66 7718.60 0
701 TKM 1994 4018.83 6465.76 5906.26 0
701 TKM 1995 4102.00 6014.56 5633.60 0
701 TKM 1996 4184.34 6143.19 5824.44 0
701 TKM 1997 4267.07 5397.85 5309.93 0
701 TKM 1998 4350.22 5937.27 5818.59 0
701 TKM 1999 4433.93 6570.50 6502.29 0
701 TKM 2000 4518.27 7624.23 7624.23 0
701 TKM 2001 4603.24 7585.23 7777.30 0
701 TKM 2002 4688.96 7156.08 7561.60 0
701 TKM 2003 4775.54 7342.23 7920.28 0
701 TKM 2004 4775.54 7342.23 8670 1
702 TAJ 1991 5481.05 2415.21 2039 1
702 TAJ 1992 5600.69 2415.21 2086 1
702 TAJ 1993 5682.45 2415.21 2043.34 0
702 TAJ 1994 5770.96 2295.16 2066.32 0
702 TAJ 1995 5864.47 1523.09 1416.34 0
702 TAJ 1996 5963.94 1381.38 1294.52 0
702 TAJ 1997 6070.76 1268.19 1208.16 0
702 TAJ 1998 6185.52 1199.05 1155.64 0
702 TAJ 1999 6308.67 1450.13 1413.50 0
702 TAJ 2000 6440.73 1660.40 1660.40 0
702 TAJ 2001 6578.68 1688.67 1730.67 0
702 TAJ 2002 6719.57 1847.23 1931.74 0
702 TAJ 2003 6863.75 1941.92 2080.58 0
702 TAJ 2004 6863.75 1941.92 2277 1
703 KYR 1991 4468.24 3484.10 2942 1
703 KYR 1992 4531.70 3484.10 3010 1
703 KYR 1993 4552.22 3484.10 3941.61 0
703 KYR 1994 4543.64 2754.44 3158.75 0
703 KYR 1995 4535.29 2517.15 2686.94 0
703 KYR 1996 4536.59 2697.66 2626.32 0
703 KYR 1997 4551.82 3186.29 2898.63 0
703 KYR 1998 4581.42 3261.09 2779.52 0
703 KYR 1999 4625.76 3268.50 3048.23 0
703 KYR 2000 4685.23 3389.28 3389.28 0
703 KYR 2001 4753.00 3516.76 3612.60 0
703 KYR 2002 4822.17 3462.69 3584.89 0
703 KYR 2003 4822.17 3462.69 3814 1
703 KYR 2004 4822.17 3462.69 3924 1
704 UZB 1991 21137.14 4075.06 3457.97 0
704 UZB 1992 21614.45 3105.27 2733.47 0
704 UZB 1993 22049.31 3782.71 3368.70 0
704 UZB 1994 22462.27 3342.90 3027.66 0
704 UZB 1995 22847.08 3170.64 2935.98 0
704 UZB 1996 23219.71 3189.32 3002.52 0
704 UZB 1997 23596.58 3344.07 3188.17 0
704 UZB 1998 23977.45 3393.11 3255.41 0
704 UZB 1999 24363.32 3578.56 3487.29 0
704 UZB 2000 24755.52 3543.24 3543.24 0
704 UZB 2001 25155.06 3621.61 3711.48 0
704 UZB 2002 25563.44 3708.50 3882.84 0
704 UZB 2003 25981.65 3916.38 4209.89 0
704 UZB 2004 25981.65 3916.38 4608 1
705 KZK 1991 16854.51 8724.53 7367 1
705 KZK 1992 16985.08 8724.53 7537 1
705 KZK 1993 17016.25 8724.53 7656.23 0
705 KZK 1994 16989.74 7119.01 6570.07 0
705 KZK 1995 16943.43 6371.82 5586.30 0
705 KZK 1996 16881.82 6352.91 5337.82 0
705 KZK 1997 16823.57 6255.19 5349.00 0
705 KZK 1998 16779.04 5879.62 5103.96 0
705 KZK 1999 16748.74 6094.03 5700.81 0
705 KZK 2000 16733.23 6519.56 6519.56 0
705 KZK 2001 16731.30 7192.94 6807.94 0
705 KZK 2002 16741.52 8491.84 7720.52 0
705 KZK 2003 16763.79 10162.09 9767.49 0
705 KZK 2004 16763.79 10162.09 10692 1
710 CHN 1950 562579.78 326.34 54 1
710 CHN 1951 567100.76 326.34 58 1
710 CHN 1952 574536.27 326.34 59.22 0
710 CHN 1953 584191.35 343.65 63.41 0
710 CHN 1954 594724.84 346.17 64.39 0
710 CHN 1955 606729.65 357.16 67.27 0
710 CHN 1956 619135.94 389.01 74.71 0
710 CHN 1957 633214.55 398.61 79.64 0
710 CHN 1958 646703.08 441.64 90.61 0
710 CHN 1959 654349.43 451.86 94.05 0
710 CHN 1960 650660.51 448.13 94.42 0
710 CHN 1961 644669.93 372.07 79.35 0
710 CHN 1962 653302.10 365.09 78.56 0
710 CHN 1963 674248.71 383.86 83.36 0
710 CHN 1964 696064.94 419.66 92.55 0
710 CHN 1965 715546.46 457.70 102.97 0
710 CHN 1966 735903.79 481.60 112.69 0
710 CHN 1967 755320.12 453.66 109.54 0
710 CHN 1968 776152.78 428.96 107.43 0
710 CHN 1969 798640.51 461.97 121.06 0
710 CHN 1970 820403.28 499.77 138.65 0
710 CHN 1971 842455.68 533.00 155.00 0
710 CHN 1972 863439.05 534.09 161.92 0
710 CHN 1973 883019.77 560.73 180.26 0
710 CHN 1974 901318.06 560.12 200.44 0
710 CHN 1975 917898.54 588.68 230.10 0
710 CHN 1976 932588.73 589.45 242.74 0
710 CHN 1977 946093.82 614.46 270.65 0
710 CHN 1978 958835.16 669.03 323.97 0
710 CHN 1979 972136.88 722.57 388.62 0
710 CHN 1980 984736.46 749.19 452.28 0
710 CHN 1981 997000.72 797.12 510.41 0
710 CHN 1982 1012490.49 882.62 586.16 0
710 CHN 1983 1027292.66 938.65 648.01 0
710 CHN 1984 1040599.61 1054.91 770.93 0
710 CHN 1985 1054727.45 1131.84 876.87 0
710 CHN 1986 1070082.90 1289.14 966.25 0
710 CHN 1987 1088079.88 1409.58 1075.81 0
710 CHN 1988 1105976.40 1486.18 1176.58 0
710 CHN 1989 1122566.27 1494.55 1227.00 0
710 CHN 1990 1138894.55 1671.90 1411.05 0
710 CHN 1991 1153890.69 1791.04 1603.14 0
710 CHN 1992 1167595.00 1974.67 1812.04 0
710 CHN 1993 1180626.52 2127.92 1996.41 0
710 CHN 1994 1193537.12 2451.81 2278.06 0
710 CHN 1995 1206034.19 2703.04 2534.95 0
710 CHN 1996 1218257.09 2924.77 2809.36 0
710 CHN 1997 1230299.44 3230.04 3122.93 0
710 CHN 1998 1241891.30 3475.37 3343.42 0
710 CHN 1999 1252766.07 3691.26 3591.47 0
710 CHN 2000 1262474.30 4001.82 4001.82 0
710 CHN 2001 1271085.29 4281.00 4389.44 0
710 CHN 2002 1279160.89 4630.42 4847.36 0
710 CHN 2003 1286975.47 4969.64 5321.27 0
710 CHN 2004 1294845.58 5332.53 5771.69 0
711 TBT 1950 1082 1036 193 3
712 MON 1950 778.55 1066.73 176 1
712 MON 1951 788.94 1066.73 189 1
712 MON 1952 800.66 1066.73 192 1
712 MON 1953 813.73 1066.73 195 1
712 MON 1954 828.08 1066.73 196 1
712 MON 1955 844.05 1066.73 200 1
712 MON 1956 862.06 1066.73 207 1
712 MON 1957 882.13 1066.73 214 1
712 MON 1958 904.30 1066.73 219 1
712 MON 1959 928.63 1066.73 221 1
712 MON 1960 954.65 1066.73 224 1
712 MON 1961 981.85 1066.73 227 1
712 MON 1962 1010.28 1066.73 230 1
712 MON 1963 1031.20 1066.73 233 1
712 MON 1964 1060.60 1066.73 236 1
712 MON 1965 1090.20 1066.73 240 1
712 MON 1966 1119.40 1066.73 247 1
712 MON 1967 1149.50 1066.73 255 1
712 MON 1968 1181.00 1066.73 266 1
712 MON 1969 1214.10 1066.73 279 1
712 MON 1970 1247.60 1066.73 259.47 0
712 MON 1971 1283.40 1085.57 277.22 0
712 MON 1972 1320.50 1093.15 290.89 0
712 MON 1973 1360.10 1155.84 325.07 0
712 MON 1974 1402.60 1168.12 362.68 0
712 MON 1975 1445.60 1207.18 410.01 0
712 MON 1976 1487.15 1219.26 437.10 0
712 MON 1977 1528.00 1279.05 489.32 0
712 MON 1978 1571.70 1336.99 547.39 0
712 MON 1979 1617.20 1354.78 603.34 0
712 MON 1980 1662.38 1402.88 691.04 0
712 MON 1981 1708.83 1478.60 794.06 0
712 MON 1982 1756.03 1558.93 885.72 0
712 MON 1983 1805.00 1603.91 960.93 0
712 MON 1984 1855.69 1653.93 1009.07 0
712 MON 1985 1907.70 1700.86 1037.22 0
712 MON 1986 1960.80 1809.92 1087.81 0
712 MON 1987 2015.13 1821.95 1228.90 0
712 MON 1988 2070.72 1863.55 1322.32 0
712 MON 1989 2159.16 1861.94 1417.54 0
712 MON 1990 2216.34 1768.25 1432.39 0
712 MON 1991 2268.32 1567.97 1262.78 0
712 MON 1992 2312.80 1391.76 1340.05 0
712 MON 1993 2349.13 1329.08 1271.44 0
712 MON 1994 2383.11 1340.27 1311.34 0
712 MON 1995 2420.66 1412.95 1505.16 0
712 MON 1996 2458.56 1413.64 1436.91 0
712 MON 1997 2494.80 1448.80 1697.24 0
712 MON 1998 2530.50 1478.82 1462.11 0
712 MON 1999 2565.60 1505.49 1505.77 0
712 MON 2000 2600.84 1500.78 1500.78 0
712 MON 2001 2637.07 1495.35 1512.95 0
712 MON 2002 2674.23 1534.23 1543.48 0
712 MON 2003 2712.32 1596.62 1643.15 0
712 MON 2004 2712.32 1596.62 1799 1
713 TAW 1950 7981.45 978.72 162 1
713 TAW 1951 8251.33 978.72 169.84 0
713 TAW 1952 8550.36 1067.69 192.68 0
713 TAW 1953 8849.96 1135.33 207.93 0
713 TAW 1954 9159.97 1194.97 216.77 0
713 TAW 1955 9485.86 1241.18 228.91 0
713 TAW 1956 9825.35 1246.41 232.74 0
713 TAW 1957 10164.22 1294.06 252.38 0
713 TAW 1958 10500.31 1337.77 268.43 0
713 TAW 1959 10853.00 1392.98 280.41 0
713 TAW 1960 11209.16 1443.61 295.99 0
713 TAW 1961 11563.35 1501.59 313.52 0
713 TAW 1962 11918.94 1570.86 337.22 0
713 TAW 1963 12276.61 1675.80 373.47 0
713 TAW 1964 12631.48 1839.71 422.47 0
713 TAW 1965 12977.64 2001.17 451.51 0
713 TAW 1966 13321.00 2122.57 502.93 0
713 TAW 1967 13648.69 2296.16 559.04 0
713 TAW 1968 13962.36 2453.15 621.99 0
713 TAW 1969 14282.30 2608.95 704.82 0
713 TAW 1970 14598.32 2846.37 817.07 0
713 TAW 1971 14918.50 3153.03 959.66 0
713 TAW 1972 15226.04 3512.05 1133.21 0
713 TAW 1973 15525.59 3892.59 1307.66 0
713 TAW 1974 15824.10 3874.74 1337.24 0
713 TAW 1975 16122.19 3982.40 1542.65 0
713 TAW 1976 16450.06 4446.08 1870.46 0
713 TAW 1977 16785.20 4799.02 2167.65 0
713 TAW 1978 17111.54 5354.69 2568.89 0
713 TAW 1979 17450.14 5683.13 2916.16 0
713 TAW 1980 17848.32 5962.89 3282.36 0
713 TAW 1981 18177.43 6215.89 3754.71 0
713 TAW 1982 18501.39 6317.07 4123.83 0
713 TAW 1983 18803.39 6744.50 4616.64 0
713 TAW 1984 19083.35 7354.16 5257.85 0
713 TAW 1985 19337.36 7617.49 5686.43 0
713 TAW 1986 19555.58 8418.75 6618.29 0
713 TAW 1987 19757.80 9395.98 7502.15 0
713 TAW 1988 19976.10 10022.35 8101.83 0
713 TAW 1989 20207.54 10724.85 8903.78 0
713 TAW 1990 20278.96 11248.17 9727.37 0
713 TAW 1991 20493.00 11965.36 10690.92 0
713 TAW 1992 20686.92 12742.50 11582.27 0
713 TAW 1993 20883.47 13526.80 12543.24 0
713 TAW 1994 21087.87 14380.15 13464.09 0
713 TAW 1995 21282.83 15169.15 14325.38 0
713 TAW 1996 21448.72 15976.39 15543.93 0
713 TAW 1997 21628.61 16833.51 16650.19 0
713 TAW 1998 21823.02 17406.81 17415.67 0
713 TAW 1999 21993.46 18252.24 18224.78 0
713 TAW 2000 22151.24 19183.93 19183.93 0
713 TAW 2001 22303.70 18751.00 19281.22 0
713 TAW 2002 22454.24 19371.01 20191.71 0
713 TAW 2003 22603.00 19885.08 20700.60 0
713 TAW 2004 22684.40 20868.05 21445.55 0
731 PRK 1950 7231 590 97 3
731 PRK 1951 7354 656 118 3
731 PRK 1952 7482 665 125 3
