ID	Location	SideA	SideA2nd	SideB	SideB2nd	Incomp	Terr	YEAR	Int1	CumInt	Type	StartDate	StartPrec	StartDate2	Startprec2	EpEnd	EpEndDate	EpEndPrec	GWNOA	GWNOA2nd	GWNOB	GWNOB2nd	GWNOLoc	Region	Version
139	India	India		ATTF		1	Tripura	1993	1	0	3	1/1/1978	4	10/12/1992	1	1	8/23/1993	-99	750				750	3	4-2008
139	India	India		NLFT		1	Tripura	1995	1	0	3	1/1/1978	4	10/31/1995	1	1	12/31/1995	-99	750				750	3	4-2008
139	India	India		"ATTF, NLFT"		1	Tripura	1997	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		"ATTF, NLFT"		1	Tripura	1998	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		"ATTF, NLFT"		1	Tripura	1999	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		NLFT		1	Tripura	2000	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		NLFT		1	Tripura	2001	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		NLFT		1	Tripura	2002	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		NLFT		1	Tripura	2003	1	0	3	1/1/1978	4	1/1/1997	5	0			750				750	3	4-2008
139	India	India		NLFT		1	Tripura	2004	1	0	3	1/1/1978	4	1/1/1997	5	1	12/31/2004	-99	750				750	3	4-2008
139	India	India		NLFT		1	Tripura	2006	1	0	3	1/1/1978	4	11/7/2006	1	0			750				750	3	4-2008
140	Nicaragua	Nicaragua		FSLN		2		1978	2	1	3	12/27/1974	2	2/3/1978	1	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		FSLN		2		1979	2	1	3	12/27/1974	2	2/3/1978	1	1	7/19/1979	-99	93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1981	1	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1982	1	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1983	2	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1984	2	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1985	2	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1986	2	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1987	2	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1988	2	1	3	12/27/1974	2	12/1/1981	3	0			93				93	5	4-2008
140	Nicaragua	Nicaragua		Contras/FDN		2		1989	1	1	3	12/27/1974	2	12/1/1981	3	1	10/15/1989	-99	93				93	5	4-2008
141	Somalia	Somalia		Military faction (forces of Abdulaahi Yusuf)		2		1978	1	0	3	4/9/1978	1	4/9/1978	1	1	4/9/1978	-99	520				520	4	4-2008
141	Somalia	Somalia		SSDF		2		1982	1	0	3	4/9/1978	1	1/1/1982	5	0			520				520	4	4-2008
141	Somalia	Somalia		"SNM, SSDF"		2		1983	1	0	3	4/9/1978	1	1/1/1982	5	0			520				520	4	4-2008
141	Somalia	Somalia		"SNM, SSDF"		2		1984	1	0	3	4/9/1978	1	1/1/1982	5	1	12/31/1984	-99	520				520	4	4-2008
141	Somalia	Somalia		SNM		2		1986	1	0	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		SNM		2		1987	1	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		SNM		2		1988	2	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		"SNM, SPM"		2		1989	1	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		"SNM, SPM, USC"		2		1990	2	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		"SNM, SPM, SSDF, USC, USC/SNA"		2		1991	2	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		USC/SNA		2		1992	2	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		USC/SNA		2		1993	1	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		USC/SNA		2		1994	1	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		USC/SNA		2		1995	1	1	3	4/9/1978	1	3/3/1986	2	0			520				520	4	4-2008
141	Somalia	Somalia		USC/SNA		2		1996	1	1	3	4/9/1978	1	3/3/1986	2	1	12/31/1996	-99	520				520	4	4-2008
141	Somalia	Somalia		SRRC		2		2001	1	1	3	4/9/1978	1	5/12/2001	1	0			520				520	4	4-2008
141	Somalia	Somalia		SRRC		2		2002	1	1	3	4/9/1978	1	5/12/2001	1	1	12/31/2002	-99	520				520	4	4-2008
141	Somalia	Somalia	Ethiopia	SICS		2		2006	1	1	4	4/9/1978	1	10/24/2006	1	0			520	530			520	4	4-2008
141	Somalia	Somalia	Ethiopia	SICS		2		2007	2	1	4	4/9/1978	1	10/24/2006	1	0			520	530			520	4	4-2008
142	Equatorial Guinea	Equatorial Guinea		Military faction (forces of Teodoro Obiang Nguema Mbasogo)		2		1979	1	0	3	8/3/1979	1	8/3/1979	1	1	8/3/1979	-99	411				411	4	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1979	1	0	3	8/13/1972	1	1/1/1979	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1980	1	0	3	8/13/1972	1	1/1/1979	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1981	2	1	3	8/13/1972	1	1/1/1979	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1982	2	1	3	8/13/1972	1	1/1/1979	5	1	12/31/1982	-99	630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1986	1	1	3	8/13/1972	1	1/1/1986	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1987	1	1	3	8/13/1972	1	1/1/1986	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1988	1	1	3	8/13/1972	1	1/1/1986	5	1	12/31/1988	-99	630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1991	1	1	3	8/13/1972	1	1/1/1991	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1992	1	1	3	8/13/1972	1	1/1/1991	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1993	1	1	3	8/13/1972	1	1/1/1991	5	1	12/31/1993	-99	630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1997	1	1	3	8/13/1972	1	1/1/1997	5	1	12/31/1997	-99	630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		1999	1	1	3	8/13/1972	1	1/1/1999	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		2000	1	1	3	8/13/1972	1	1/1/1999	5	0			630				630	2	4-2008
143	Iran	Iran		Mujahideen e Khalq		2		2001	1	1	3	8/13/1972	1	1/1/1999	5	1	12/31/2001	-99	630				630	2	4-2008
143	Iran	Iran		PJAK		2		2005	1	1	3	8/13/1972	1	8/7/2005	1	0			630				630	2	4-2008
143	Iran	Iran		"Jondullah, PJAK"		2		2006	1	1	3	8/13/1972	1	8/7/2005	1	0			630				630	2	4-2008
143	Iran	Iran		"Jondullah, PJAK"		2		2007	1	1	3	8/13/1972	1	8/7/2005	1	0			630				630	2	4-2008
144	Iran	Iran		APCO		1	Arabistan	1979	1	0	3	10/3/1979	1	10/3/1979	1	0			630				630	2	4-2008
144	Iran	Iran		APCO		1	Arabistan	1980	1	0	3	10/3/1979	1	10/3/1979	1	1	12/31/1980	-99	630				630	2	4-2008
145	Saudi Arabia	Saudi Arabia		JSM		2		1979	1	0	3	11/25/1979	1	11/25/1979	1	1	12/15/1979	-99	670				670	2	4-2008
146	Liberia	Liberia		Military faction (forces of Samuel Doe)		2		1980	1	0	3	4/12/1980	1	4/12/1980	1	1	4/14/1980	-99	450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1989	1	0	3	4/12/1980	1	12/30/1989	2	0			450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1990	2	1	3	4/12/1980	1	12/30/1989	2	0			450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1991	1	1	3	4/12/1980	1	12/30/1989	2	0			450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1992	2	1	3	4/12/1980	1	12/30/1989	2	0			450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1993	1	1	3	4/12/1980	1	12/30/1989	2	0			450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1994	1	1	3	4/12/1980	1	12/30/1989	2	0			450				450	4	4-2008
146	Liberia	Liberia		"INPFL, NPFL"		2		1995	1	1	3	4/12/1980	1	12/30/1989	2	1	8/19/1995	-99	450				450	4	4-2008
146	Liberia	Liberia		LURD		2		2000	1	1	3	4/12/1980	1	1/1/2000	5	0			450				450	4	4-2008
146	Liberia	Liberia		LURD		2		2001	1	1	3	4/12/1980	1	1/1/2000	5	0			450				450	4	4-2008
146	Liberia	Liberia		LURD		2		2002	1	1	3	4/12/1980	1	1/1/2000	5	0			450				450	4	4-2008
146	Liberia	Liberia		"LURD, MODEL"		2		2003	2	1	3	4/12/1980	1	1/1/2000	5	1	8/18/2003	-99	450				450	4	4-2008
147	Spain	Spain		ETA		1	Basque	1980	1	0	3	6/7/1968	1	10/3/1980	1	0			230				230	1	4-2008
147	Spain	Spain		ETA		1	Basque	1981	1	0	3	6/7/1968	1	10/3/1980	1	1	12/31/1981	-99	230				230	1	4-2008
147	Spain	Spain		ETA		1	Basque	1987	1	0	3	6/7/1968	1	1/1/1987	5	1	12/31/1987	-99	230				230	1	4-2008
147	Spain	Spain		ETA		1	Basque	1991	1	0	3	6/7/1968	1	1/1/1991	5	0			230				230	1	4-2008
147	Spain	Spain		ETA		1	Basque	1992	1	0	3	6/7/1968	1	1/1/1991	5	1	12/31/1992	-99	230				230	1	4-2008
148	Tunisia	Tunisia		Résistance Armée Tunisienne		2		1980	1	0	3	1/27/1980	1	1/27/1980	1	1	1/27/1980	-99	616				616	4	4-2008
149	Gambia	Gambia	Senegal	NRC		2		1981	1	0	4	7/30/1981	1	7/30/1981	1	1	8/5/1981	-99	420	433			420	4	4-2008
150	South Africa	South Africa		ANC		2		1981	1	1	3	1/1/1976	6	1/1/1981	5	0			560				560	4	4-2008
150	South Africa	South Africa		ANC		2		1982	1	0	3	1/1/1976	6	1/1/1981	5	0			560				560	4	4-2008
150	South Africa	South Africa		ANC		2		1983	1	0	3	1/1/1976	6	1/1/1981	5	1	12/31/1983	-99	560				560	4	4-2008
150	South Africa	South Africa		ANC		2		1985	1	0	3	1/1/1976	6	6/26/1985	1	0			560				560	4	4-2008
150	South Africa	South Africa		ANC		2		1986	1	0	3	1/1/1976	6	6/26/1985	1	0			560				560	4	4-2008
150	South Africa	South Africa		ANC		2		1987	1	0	3	1/1/1976	6	6/26/1985	1	0			560				560	4	4-2008
150	South Africa	South Africa		ANC		2		1988	1	0	3	1/1/1976	6	6/26/1985	1	1	12/31/1988	-99	560				560	4	4-2008
151	"Argentina, United Kingdom"	Argentina		United Kingdom		1	Malvinas/Falkland Islands	1982	1	0	2	4/2/1982	1	4/2/1982	1	1	6/14/1982	-99	160		200		"160, 200"	1	4-2008
152	India	India		PLA		1	Manipur	1982	1	0	3	4/26/1979	1	7/1/1982	3	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1983	1	0	3	4/26/1979	1	7/1/1982	3	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1984	1	0	3	4/26/1979	1	7/1/1982	3	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1985	1	0	3	4/26/1979	1	7/1/1982	3	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1986	1	0	3	4/26/1979	1	7/1/1982	3	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1987	1	0	3	4/26/1979	1	7/1/1982	3	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1988	1	0	3	4/26/1979	1	7/1/1982	3	1	12/31/1988	-99	750				750	3	4-2008
152	India	India		PLA		1	Manipur	1992	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1993	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		UNLF		1	Manipur	1994	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1995	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1996	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		"KNF, UNLF"		1	Manipur	1997	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	1998	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		UNLF		1	Manipur	1999	1	0	3	4/26/1979	1	1/1/1992	5	0			750				750	3	4-2008
152	India	India		PLA		1	Manipur	2000	1	0	3	4/26/1979	1	1/1/1992	5	1	12/31/2000	-99	750				750	3	4-2008
152	India	India		UNLF		1	Manipur	2003	1	0	3	4/26/1979	1	1/1/2003	5	0			750				750	3	4-2008
152	India	India		"PLA, UNLF"		1	Manipur	2004	1	0	3	4/26/1979	1	1/1/2003	5	0			750				750	3	4-2008
152	India	India		UNLF		1	Manipur	2005	1	0	3	4/26/1979	1	1/1/2003	5	0			750				750	3	4-2008
152	India	India		"PLA, UNLF"		1	Manipur	2006	1	0	3	4/26/1979	1	1/1/2003	5	0			750				750	3	4-2008
152	India	India		UNLF		1	Manipur	2007	1	0	3	4/26/1979	1	1/1/2003	5	0			750				750	3	4-2008
153	Kenya	Kenya		Military faction		2		1982	1	0	3	8/1/1982	1	8/1/1982	1	1	8/21/1982	-99	501				501	4	4-2008
154	"Chad, Nigeria"	Chad		Nigeria		1	Lake Chad	1983	1	0	2	4/1/1983	3	4/1/1983	3	1	11/1/1983	-99	483		475		"483, 475"	4	4-2008
155	"Grenada, United States of America"	Grenada		United States of America		2		1983	1	0	2	10/25/1983	1	10/25/1983	1	1	10/27/1983	-99	55		2		"55, 2"	5	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1983	1	0	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1984	1	0	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1985	1	0	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1986	1	0	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1987	1	1	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1988	2	1	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1989	2	1	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1990	2	1	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1991	2	1	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1992	2	1	3	9/20/1981	1	1/1/1983	5	0			750				750	3	4-2008
156	India	India		Sikh insurgents		1	Punjab/Khalistan	1993	1	1	3	9/20/1981	1	1/1/1983	5	1	12/31/1993	-99	750				750	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		"LTTE, TELO"		1	Eelam	1984	1	0	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		"EPRLF, LTTE, TELO"		1	Eelam	1985	1	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1986	1	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1987	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1988	1	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1989	1	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1990	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1991	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1992	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1993	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1994	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1995	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1996	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1997	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1998	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	1999	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	2000	2	1	3	7/27/1975	1	8/11/1984	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	2001	2	1	3	7/27/1975	1	8/11/1984	1	1	12/24/2001	-99	780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	2003	1	1	3	7/27/1975	1	6/23/2003	1	1	12/31/2003	-99	780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	2005	1	1	3	7/27/1975	1	12/2/2005	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	2006	2	1	3	7/27/1975	1	12/2/2005	1	0			780				780	3	4-2008
157	Sri Lanka (Ceylon)	Sri Lanka (Ceylon)		LTTE		1	Eelam	2007	2	1	3	7/27/1975	1	12/2/2005	1	0			780				780	3	4-2008
158	Cameroon	Cameroon	France	UPC		2		1960	2	1	4	1/1/1960	4	1/1/1960	4	0			471	220			471	4	4-2008
158	Cameroon	Cameroon		UPC		2		1961	1	1	3	1/1/1960	4	1/1/1960	4	1	12/31/1961	-99	471				471	4	4-2008
158	Cameroon	Cameroon		Military faction (forces of Ibrahim Saleh)		2		1984	1	1	3	1/1/1960	4	4/6/1984	1	1	4/9/1984	-99	471				471	4	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1984	1	0	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1985	1	0	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1986	1	0	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1987	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1988	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1989	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1990	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1991	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1992	2	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1993	2	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1994	2	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1995	2	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1996	2	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1997	2	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1998	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	1999	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	2000	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK		1	Kurdistan	2001	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK/Kadek		1	Kurdistan	2002	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK/Kadek/KONGRA-GEL		1	Kurdistan	2003	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK/Kadek/KONGRA-GEL		1	Kurdistan	2004	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK/Kadek/KONGRA-GEL		1	Kurdistan	2005	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK/Kadek/KONGRA-GEL		1	Kurdistan	2006	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
159	Turkey/Ottoman Empire	Turkey/Ottoman Empire		PKK/Kadek/KONGRA-GEL		1	Kurdistan	2007	1	1	3	5/1/1983	1	8/15/1984	1	0			640				640	2	4-2008
160	"Burkina Faso, Mali"	Burkina Faso		Mali		1	Agacher Strip	1985	1	0	2	12/25/1985	1	12/25/1985	1	1	12/30/1985	-99	439		432		"439, 432"	4	4-2008
161	"Laos, Thailand"	Laos		Thailand		1	Common Border	1986	1	0	2	5/1/1984	3	1/1/1986	5	0			812		800		"812, 800"	3	4-2008
161	"Laos, Thailand"	Laos		Thailand		1	Common Border	1987	1	0	2	5/1/1984	3	1/1/1986	5	0			812		800		"812, 800"	3	4-2008
161	"Laos, Thailand"	Laos		Thailand		1	Common Border	1988	1	0	2	5/1/1984	3	1/1/1986	5	1	2/17/1988	-99	812		800		"812, 800"	3	4-2008
162	Surinam	Surinam		SLA/Jungle Commando		2		1986	1	0	3	7/1/1986	4	7/1/1986	3	0			115				115	5	4-2008
162	Surinam	Surinam		SLA/Jungle Commando		2		1987	1	0	3	7/1/1986	4	7/1/1986	3	0			115				115	5	4-2008
162	Surinam	Surinam		SLA/Jungle Commando		2		1988	1	0	3	7/1/1986	4	7/1/1986	3	1	12/31/1988	-99	115				115	5	4-2008
163	Togo	Togo		MTD		2		1986	1	0	3	9/23/1986	2	9/23/1986	2	1	9/24/1986	-99	461				461	4	4-2008
163	Togo	Togo		Military faction (forces loyal to Gnassingbe Eyadema)		2		1991	1	0	3	9/23/1986	2	11/28/1991	1	1	12/4/1991	-99	461				461	4	4-2008
164	"Democratic Republic of Yemen, People's Republic of Yemen"	People's Republic of Yemen		Faction of Yemenite Socialist Party		2		1986	2	1	3	1/13/1986	1	1/13/1986	1	1	1/23/1986	-99	680				680	2	4-2008
165	Burkina Faso	Burkina Faso		Popular Front		2		1987	1	0	3	10/15/1987	1	10/15/1987	1	1	10/15/1987	-99	439				439	4	4-2008
166	"Chad, Libya"	Chad		Libya		1	Aozou strip	1987	2	1	2	8/8/1987	1	8/8/1987	1	1	12/31/1987	-99	483		620		"483, 620"	4	4-2008
167	Comoros	Comoros		Presidential guard		2		1989	1	0	3	11/27/1989	1	11/29/1989	1	1	11/29/1989	-99	581				581	4	4-2008
168	Ethiopia	Ethiopia		ALF		1	Afar	1975	1	0	3	6/3/1975	1	6/15/1975	2	0			530				530	4	4-2008
168	Ethiopia	Ethiopia		ALF		1	Afar	1976	1	0	3	6/3/1975	1	6/15/1975	2	1	12/31/1976	-99	530				530	4	4-2008
168	Ethiopia	Ethiopia		ALF		1	Afar	1989	1	0	3	6/3/1975	1	1/1/1989	5	0			530				530	4	4-2008
168	Ethiopia	Ethiopia		ALF		1	Afar	1990	1	0	3	6/3/1975	1	1/1/1989	5	0			530				530	4	4-2008
168	Ethiopia	Ethiopia		ALF		1	Afar	1991	1	0	3	6/3/1975	1	1/1/1989	5	1	5/28/1991	-99	530				530	4	4-2008
168	Ethiopia	Ethiopia		ARDUF		1	Afar	1996	1	0	3	6/3/1975	1	6/1/1996	4	1	12/31/1996	-99	530				530	4	4-2008
